region,survey,site,site_id,easting,northing,year,land_use,land_use_sub,loc_id,core_id,z,d,rho_fe,rho_c,f_c,s_fei,S_fez,s_ci,S_cz,i,time
sc,Jena_1,Edinburgh,EB,330354.475510635,672180.611817044,2004,grass,improved pasture,EB_81,EB_2004_81,0.3,0.1,1319.159884,25.92337812,0.0196514300005806,131.9159884,383.31839063,2.592337812,9.488855296,4,0
sc,Jena_1,Edinburgh,EB,330354.475510635,672180.611817044,2004,grass,improved pasture,EB_81,EB_2004_81,0.4,0.1,1385.353382,11.31127093,0.00816489935129057,138.5353382,521.85372883,1.131127093,10.619982389,5,0
sc,Jena_1,Edinburgh,EB,330354.475510635,672180.611817044,2004,grass,improved pasture,EB_81,EB_2004_81,0.5,0.1,,,,,,,,6,0
sc,Jena_1,Edinburgh,EB,330354.475510635,672180.611817044,2004,grass,improved pasture,EB_81,EB_2004_81,0.6,0.1,1460.546505,7.30381333,0.00500074000040142,146.0546505,,0.730381333,,7,0
sc,Jena_1,Edinburgh,EB,330361.283809101,672187.948069102,2004,grass,improved pasture,EB_82,EB_2004_82,0.05,0.05,811.6820036,39,0.0480483734110475,40.58410018,40.58410018,1.95,1.95,1,0
sc,Jena_1,Edinburgh,EB,330361.283809101,672187.948069102,2004,grass,improved pasture,EB_82,EB_2004_82,0.1,0.05,1215.874476,35.4690525,0.0291716400007726,60.7937238,101.37782398,1.773452625,3.723452625,2,0
sc,Jena_1,Edinburgh,EB,330361.283809101,672187.948069102,2004,grass,improved pasture,EB_82,EB_2004_82,0.2,0.1,1455.870065,37.68586632,0.025885459991239,145.5870065,246.96483048,3.768586632,7.492039257,3,0
sc,Jena_1,Edinburgh,EB,330361.283809101,672187.948069102,2004,grass,improved pasture,EB_82,EB_2004_82,0.3,0.1,1482.532503,29.52177351,0.0199130700003277,148.2532503,395.21808078,2.952177351,10.444216608,4,0
sc,Jena_1,Edinburgh,EB,330361.283809101,672187.948069102,2004,grass,improved pasture,EB_82,EB_2004_82,0.4,0.1,1593.30358,9.770982,0.00613252999783004,159.330358,554.54843878,0.9770982,11.421314808,5,0
sc,Jena_1,Edinburgh,EB,330361.283809101,672187.948069102,2004,grass,improved pasture,EB_82,EB_2004_82,0.5,0.1,1375.344454,7.06720748,0.00513850000226925,137.5344454,692.08288418,0.706720748,12.128035556,6,0
sc,Jena_1,Edinburgh,EB,330361.283809101,672187.948069102,2004,grass,improved pasture,EB_82,EB_2004_82,0.6,0.1,1587.298223,8.70490218,0.00548409999700479,158.7298223,850.81270648,0.870490218,12.998525774,7,0
sc,Jena_1,Edinburgh,EB,330367.762346642,672195.787126662,2004,grass,improved pasture,EB_83,EB_2004_83,0.05,0.05,861.3397436,38.2,0.0443495151406131,43.06698718,43.06698718,1.91,1.91,1,0
sc,Jena_1,Edinburgh,EB,330367.762346642,672195.787126662,2004,grass,improved pasture,EB_83,EB_2004_83,0.1,0.05,1341.0281298,40.03411506,0.0298532999945129,67.05140649,110.11839367,2.001705753,3.911705753,2,0
sc,Jena_1,Edinburgh,EB,330367.762346642,672195.787126662,2004,grass,improved pasture,EB_83,EB_2004_83,0.2,0.1,1420.628545,34.73270579,0.0244488300001039,142.0628545,252.18124817,3.473270579,7.384976332,3,0
sc,Jena_1,Edinburgh,EB,330367.762346642,672195.787126662,2004,grass,improved pasture,EB_83,EB_2004_83,0.3,0.1,1406.26279,36.49275846,0.0259501699963205,140.626279,392.80752717,3.649275846,11.034252178,4,0
sc,Jena_1,Edinburgh,EB,330367.762346642,672195.787126662,2004,grass,improved pasture,EB_83,EB_2004_83,0.4,0.1,1436.878334,13.89673502,0.00967147648563542,143.6878334,536.49536057,1.389673502,12.42392568,5,0
sc,Jena_1,Edinburgh,EB,330367.762346642,672195.787126662,2004,grass,improved pasture,EB_83,EB_2004_83,0.5,0.1,1088.332137,7.32424673,0.0067297899979223,108.8332137,645.32857427,0.732424673,13.156350353,6,0
sc,Jena_1,Edinburgh,EB,330367.762346642,672195.787126662,2004,grass,improved pasture,EB_83,EB_2004_83,0.6,0.1,,,,,,,,7,0
sc,Jena_1,Edinburgh,EB,330401.14250198,672219.469860035,2004,grass,improved pasture,EB_84,EB_2004_84,0.05,0.05,980.7403666,50.4,0.0513897477012445,49.03701833,49.03701833,2.52,2.52,1,0
sc,Jena_1,Edinburgh,EB,330401.14250198,672219.469860035,2004,grass,improved pasture,EB_84,EB_2004_84,0.1,0.05,1252.7813466,40.9545873,0.0326909299944074,62.63906733,111.67608566,2.047729365,4.567729365,2,0
sc,Jena_1,Edinburgh,EB,330401.14250198,672219.469860035,2004,grass,improved pasture,EB_84,EB_2004_84,0.2,0.1,1348.715659,31.28225936,0.0231941100047686,134.8715659,246.54765156,3.128225936,7.695955301,3,0
sc,Jena_1,Edinburgh,EB,330401.14250198,672219.469860035,2004,grass,improved pasture,EB_84,EB_2004_84,0.3,0.1,1256.919492,24.24154007,0.0192864699961229,125.6919492,372.23960076,2.424154007,10.120109308,4,0
sc,Jena_1,Edinburgh,EB,330401.14250198,672219.469860035,2004,grass,improved pasture,EB_84,EB_2004_84,0.4,0.1,1560.164776,7.50350328,0.00480943000087319,156.0164776,528.25607836,0.750350328,10.870459636,5,0
sc,Jena_1,Edinburgh,EB,330401.14250198,672219.469860035,2004,grass,improved pasture,EB_84,EB_2004_84,0.5,0.1,1216.076337,6.58033499,0.00541112000109579,121.6076337,649.86371206,0.658033499,11.528493135,6,0
sc,Jena_1,Edinburgh,EB,330401.14250198,672219.469860035,2004,grass,improved pasture,EB_84,EB_2004_84,0.6,0.1,1649.10125,9.17660531,0.00556461000196319,164.910125,814.77383706,0.917660531,12.446153666,7,0
sc,Jena_1,Edinburgh,EB,330374.371322019,672203.524291225,2004,grass,improved pasture,EB_85,EB_2004_85,0.05,0.05,863.7957158,35.6,0.0412134482133073,43.18978579,43.18978579,1.78,1.78,1,0
sc,Jena_1,Edinburgh,EB,330374.371322019,672203.524291225,2004,grass,improved pasture,EB_85,EB_2004_85,0.1,0.05,1231.1486048,38.35293832,0.0311521599995887,61.55743024,104.74721603,1.917646916,3.697646916,2,0
sc,Jena_1,Edinburgh,EB,330374.371322019,672203.524291225,2004,grass,improved pasture,EB_85,EB_2004_85,0.2,0.1,1310.210725,34.47765804,0.0263145899984905,131.0210725,235.76828853,3.447765804,7.14541272,3,0
sc,Jena_1,Edinburgh,EB,330374.371322019,672203.524291225,2004,grass,improved pasture,EB_85,EB_2004_85,0.3,0.1,1420.022963,28.65518298,0.0201793800006317,142.0022963,377.77058483,2.865518298,10.010931018,4,0
sc,Jena_1,Edinburgh,EB,330374.371322019,672203.524291225,2004,grass,improved pasture,EB_85,EB_2004_85,0.4,0.1,1506.604395,17.40063293,0.0115495700050709,150.6604395,528.43102433,1.740063293,11.750994311,5,0
sc,Jena_1,Edinburgh,EB,330374.371322019,672203.524291225,2004,grass,improved pasture,EB_85,EB_2004_85,0.5,0.1,1500.498108,15.63948171,0.0104228600000341,150.0498108,678.48083513,1.563948171,13.314942482,6,0
sc,Jena_1,Edinburgh,EB,330374.371322019,672203.524291225,2004,grass,improved pasture,EB_85,EB_2004_85,0.6,0.1,1523.964418,18.78238903,0.0123246900046718,152.3964418,830.87727693,1.878238903,15.193181385,7,0
sc,Jena_1,Edinburgh,EB,330380.751519511,672210.772720157,2004,grass,improved pasture,EB_86,EB_2004_86,0.05,0.05,928.8621584,48,0.0516761282241079,46.44310792,46.44310792,2.4,2.4,1,0
sc,Jena_1,Edinburgh,EB,330380.751519511,672210.772720157,2004,grass,improved pasture,EB_86,EB_2004_86,0.1,0.05,1260.8221324,39.09086982,0.0310042700040407,63.04110662,109.48421454,1.954543491,4.354543491,2,0
sc,Jena_1,Edinburgh,EB,330380.751519511,672210.772720157,2004,grass,improved pasture,EB_86,EB_2004_86,0.2,0.1,1449.763778,36.25377886,0.0250066799916972,144.9763778,254.46059234,3.625377886,7.979921377,3,0
sc,Jena_1,Edinburgh,EB,330380.751519511,672210.772720157,2004,grass,improved pasture,EB_86,EB_2004_86,0.3,0.1,1315.660965,31.19412412,0.0237098499916352,131.5660965,386.02668884,3.119412412,11.099333789,4,0
sc,Jena_1,Edinburgh,EB,330380.751519511,672210.772720157,2004,grass,improved pasture,EB_86,EB_2004_86,0.4,0.1,1433.244841,18.60314539,0.0129797399982408,143.3244841,529.35117294,1.860314539,12.959648328,5,0
sc,Jena_1,Edinburgh,EB,330380.751519511,672210.772720157,2004,grass,improved pasture,EB_86,EB_2004_86,0.5,0.1,1544.419639,19.80106597,0.012821040001033,154.4419639,683.79313684,1.980106597,14.939754925,6,0
sc,Jena_1,Edinburgh,EB,330380.751519511,672210.772720157,2004,grass,improved pasture,EB_86,EB_2004_86,0.6,0.1,1377.144379,15.59434226,0.011323679998842,137.7144379,821.50757474,1.559434226,16.499189151,7,0
sc,Jena_1,Edinburgh,EB,330387.308885589,672218.322614461,2004,grass,improved pasture,EB_87,EB_2004_87,0.05,0.05,1049.2720852,52.6,0.0501299908211834,52.46360426,52.46360426,2.63,2.63,1,0
sc,Jena_1,Edinburgh,EB,330387.308885589,672218.322614461,2004,grass,improved pasture,EB_87,EB_2004_87,0.1,0.05,1438.2577158,36.46672234,0.025354789993055,71.91288579,124.37649005,1.823336117,4.453336117,2,0
sc,Jena_1,Edinburgh,EB,330387.308885589,672218.322614461,2004,grass,improved pasture,EB_87,EB_2004_87,0.2,0.1,1320.673839,37.65157914,0.0285093700110766,132.0673839,256.44387395,3.765157914,8.218494031,3,0
sc,Jena_1,Edinburgh,EB,330387.308885589,672218.322614461,2004,grass,improved pasture,EB_87,EB_2004_87,0.3,0.1,1426.701189,30.14561117,0.0211295899957367,142.6701189,399.11399285,3.014561117,11.233055148,4,0
sc,Jena_1,Edinburgh,EB,330387.308885589,672218.322614461,2004,grass,improved pasture,EB_87,EB_2004_87,0.4,0.1,1493.718952,9.27899707,0.00621201000199936,149.3718952,548.48588805,0.927899707,12.160954855,5,0
sc,Jena_1,Edinburgh,EB,330387.308885589,672218.322614461,2004,grass,improved pasture,EB_87,EB_2004_87,0.5,0.1,1349.102559,9.52589175,0.00706091000009733,134.9102559,683.39614395,0.952589175,13.11354403,6,0
sc,Jena_1,Edinburgh,EB,330387.308885589,672218.322614461,2004,grass,improved pasture,EB_87,EB_2004_87,0.6,0.1,1656.906532,11.12572971,0.00671476000313094,165.6906532,849.08679715,1.112572971,14.226117001,7,0
sc,Jena_1,Edinburgh,EB,330393.495306844,672225.912870878,2004,grass,improved pasture,EB_88,EB_2004_88,0.05,0.05,882.7033378,47.2,0.0534720986981182,44.13516689,44.13516689,2.36,2.36,1,0
sc,Jena_1,Edinburgh,EB,330393.495306844,672225.912870878,2004,grass,improved pasture,EB_88,EB_2004_88,0.1,0.05,1320.9766304,43.31428212,0.0327895900072692,66.04883152,110.18399841,2.165714106,4.525714106,2,0
sc,Jena_1,Edinburgh,EB,330393.495306844,672225.912870878,2004,grass,improved pasture,EB_88,EB_2004_88,0.2,0.1,1363.989788,37.08849185,0.0271911800046409,136.3989788,246.58297721,3.708849185,8.234563291,3,0
sc,Jena_1,Edinburgh,EB,330393.495306844,672225.912870878,2004,grass,improved pasture,EB_88,EB_2004_88,0.3,0.1,1454.103783,34.43751082,0.0236829800063865,145.4103783,391.99335551,3.443751082,11.678314373,4,0
sc,Jena_1,Edinburgh,EB,330393.495306844,672225.912870878,2004,grass,improved pasture,EB_88,EB_2004_88,0.4,0.1,1538.128313,14.65399454,0.00952716000098751,153.8128313,545.80618681,1.465399454,13.143713827,5,0
sc,Jena_1,Edinburgh,EB,330393.495306844,672225.912870878,2004,grass,improved pasture,EB_88,EB_2004_88,0.5,0.1,1642.069768,8.55503571,0.0052099100030444,164.2069768,710.01316361,0.855503571,13.999217398,6,0
sc,Jena_1,Edinburgh,EB,330393.495306844,672225.912870878,2004,grass,improved pasture,EB_88,EB_2004_88,0.6,0.1,1718.087156,8.49398237,0.00494386000170995,171.8087156,881.82187921,0.849398237,14.848615635,7,0
sc,Jena_1,Edinburgh,EB,330400.395942433,672233.991849651,2004,grass,improved pasture,EB_89,EB_2004_89,0.05,0.05,893.5365304,46.2,0.0517046571999895,44.67682652,44.67682652,2.31,2.31,1,0
sc,Jena_1,Edinburgh,EB,330400.395942433,672233.991849651,2004,grass,improved pasture,EB_89,EB_2004_89,0.1,0.05,1141.3878658,31.76878492,0.027833469999029,57.06939329,101.74621981,1.588439246,3.898439246,2,0
sc,Jena_1,Edinburgh,EB,330400.395942433,672233.991849651,2004,grass,improved pasture,EB_89,EB_2004_89,0.2,0.1,1274.363623,30.58043235,0.0239966300026755,127.4363623,229.18258211,3.058043235,6.956482481,3,0
sc,Jena_1,Edinburgh,EB,330400.395942433,672233.991849651,2004,grass,improved pasture,EB_89,EB_2004_89,0.3,0.1,1410.468222,28.21572565,0.020004509998808,141.0468222,370.22940431,2.821572565,9.778055046,4,0
sc,Jena_1,Edinburgh,EB,330400.395942433,672233.991849651,2004,grass,improved pasture,EB_89,EB_2004_89,0.4,0.1,1649.420863,16.39140023,0.00993767000144947,164.9420863,535.17149061,1.639140023,11.417195069,5,0
sc,Jena_1,Edinburgh,EB,330400.395942433,672233.991849651,2004,grass,improved pasture,EB_89,EB_2004_89,0.5,0.1,1550.122205,15.17254964,0.00978797000072649,155.0122205,690.18371111,1.517254964,12.934450033,6,0
sc,Jena_1,Edinburgh,EB,330400.395942433,672233.991849651,2004,grass,improved pasture,EB_89,EB_2004_89,0.6,0.1,1548.456854,15.39401478,0.00994151999794758,154.8456854,845.02939651,1.539401478,14.473851511,7,0
sc,Jena_1,Edinburgh,EB,330371.728991943,672231.223762367,2004,grass,improved pasture,EB_9,EB_2004_9,0.05,0.05,808.8895968,37.6,0.046483475802813,40.44447984,40.44447984,1.88,1.88,1,0
sc,Jena_1,Edinburgh,EB,330371.728991943,672231.223762367,2004,grass,improved pasture,EB_9,EB_2004_9,0.1,0.05,1233.9410116,30.31614144,0.0245685499995582,61.69705058,102.14153042,1.515807072,3.395807072,2,0
sc,Jena_1,Edinburgh,EB,330371.728991943,672231.223762367,2004,grass,improved pasture,EB_9,EB_2004_9,0.2,0.1,1438.358646,27.17879347,0.0188957000019312,143.8358646,245.97739502,2.717879347,6.113686419,3,0
sc,Jena_1,Edinburgh,EB,330371.728991943,672231.223762367,2004,grass,improved pasture,EB_9,EB_2004_9,0.3,0.1,1447.509666,26.58762594,0.0183678399975534,144.7509666,390.72836162,2.658762594,8.772449013,4,0
sc,Jena_1,Edinburgh,EB,330371.728991943,672231.223762367,2004,grass,improved pasture,EB_9,EB_2004_9,0.4,0.1,1343.770071,9.7545882,0.00725912000163903,134.3770071,525.10536872,0.97545882,9.747907833,5,0
sc,Jena_1,Edinburgh,EB,330371.728991943,672231.223762367,2004,grass,improved pasture,EB_9,EB_2004_9,0.5,0.1,1385.067413,5.64567328,0.00407609999846267,138.5067413,663.61211002,0.564567328,10.312475161,6,0
sc,Jena_1,Edinburgh,EB,330371.728991943,672231.223762367,2004,grass,improved pasture,EB_9,EB_2004_9,0.6,0.1,1364.763588,7.58030639,0.00555429999499664,136.4763588,800.08846882,0.758030639,11.0705058,7,0
sc,Jena_1,Edinburgh,EB,330394.65784678,672212.044925842,2004,grass,improved pasture,EB_90,EB_2004_90,0.05,0.05,866.2516882,40.8,0.0470994753092823,43.31258441,43.31258441,2.04,2.04,1,0
sc,Jena_1,Edinburgh,EB,330394.65784678,672212.044925842,2004,grass,improved pasture,EB_90,EB_2004_90,0.1,0.05,1091.3264044,33.9588692,0.0311170599951444,54.56632022,97.87890463,1.69794346,3.73794346,2,0
sc,Jena_1,Edinburgh,EB,330394.65784678,672212.044925842,2004,grass,improved pasture,EB_90,EB_2004_90,0.2,0.1,,,,,,,,3,0
sc,Jena_1,Edinburgh,EB,330394.65784678,672212.044925842,2004,grass,improved pasture,EB_90,EB_2004_90,0.3,0.1,1376.353758,32.90364972,0.0239063900023877,137.6353758,,3.290364972,,4,0
sc,Jena_1,Edinburgh,EB,330394.65784678,672212.044925842,2004,grass,improved pasture,EB_90,EB_2004_90,0.4,0.1,1383.015162,16.53389094,0.0119549599992021,138.3015162,,1.653389094,,5,0
sc,Jena_1,Edinburgh,EB,330394.65784678,672212.044925842,2004,grass,improved pasture,EB_90,EB_2004_90,0.5,0.1,1190.843745,8.26987393,0.00694455000055444,119.0843745,,0.826987393,,6,0
sc,Jena_1,Edinburgh,EB,330394.65784678,672212.044925842,2004,grass,improved pasture,EB_90,EB_2004_90,0.6,0.1,1343.517746,5.9876421,0.00445668999745389,134.3517746,,0.59876421,,7,0
sc,Jena_1,Edinburgh,EB,330388.393207552,672204.543806688,2004,grass,improved pasture,EB_91,EB_2004_91,0.05,0.05,,,,,,,,1,0
sc,Jena_1,Edinburgh,EB,330388.393207552,672204.543806688,2004,grass,improved pasture,EB_91,EB_2004_91,0.1,0.05,1105.6248728,34.18087942,0.0309154400022105,55.28124364,,1.709043971,,2,0
sc,Jena_1,Edinburgh,EB,330388.393207552,672204.543806688,2004,grass,improved pasture,EB_91,EB_2004_91,0.2,0.1,1384.226327,34.17545446,0.0246892099892852,138.4226327,,3.417545446,,3,0
sc,Jena_1,Edinburgh,EB,330388.393207552,672204.543806688,2004,grass,improved pasture,EB_91,EB_2004_91,0.3,0.1,1361.146916,34.97023267,0.025691740001709,136.1146916,,3.497023267,,4,0
sc,Jena_1,Edinburgh,EB,330388.393207552,672204.543806688,2004,grass,improved pasture,EB_91,EB_2004_91,0.4,0.1,1582.4031,11.20605656,0.0070816699992562,158.24031,,1.120605656,,5,0
sc,Jena_1,Edinburgh,EB,330388.393207552,672204.543806688,2004,grass,improved pasture,EB_91,EB_2004_91,0.5,0.1,1409.156127,6.50224093,0.00461427999737889,140.9156127,,0.650224093,,6,0
sc,Jena_1,Edinburgh,EB,330388.393207552,672204.543806688,2004,grass,improved pasture,EB_91,EB_2004_91,0.6,0.1,1350.76791,6.62261245,0.0049028500018186,135.076791,,0.662261245,,7,0
sc,Jena_1,Edinburgh,EB,330382.135640826,672196.438535097,2004,grass,improved pasture,EB_92,EB_2004_92,0.05,0.05,937.7103872,45.8,0.0488423724693491,46.88551936,46.88551936,2.29,2.29,1,0
sc,Jena_1,Edinburgh,EB,330382.135640826,672196.438535097,2004,grass,improved pasture,EB_92,EB_2004_92,0.1,0.05,1082.0408106,33.15691164,0.0306429400029877,54.10204053,100.98755989,1.657845582,3.947845582,2,0
sc,Jena_1,Edinburgh,EB,330382.135640826,672196.438535097,2004,grass,improved pasture,EB_92,EB_2004_92,0.2,0.1,1261.007171,29.41541341,0.023326920010037,126.1007171,227.08827699,2.941541341,6.889386923,3,0
sc,Jena_1,Edinburgh,EB,330382.135640826,672196.438535097,2004,grass,improved pasture,EB_92,EB_2004_92,0.3,0.1,1472.540397,34.81427127,0.0236423199940232,147.2540397,374.34231669,3.481427127,10.37081405,4,0
sc,Jena_1,Edinburgh,EB,330382.135640826,672196.438535097,2004,grass,improved pasture,EB_92,EB_2004_92,0.4,0.1,1037.597806,22.16663772,0.0213634199993673,103.7597806,478.10209729,2.216663772,12.587477822,5,0
sc,Jena_1,Edinburgh,EB,330382.135640826,672196.438535097,2004,grass,improved pasture,EB_92,EB_2004_92,0.5,0.1,300.4360562,5.09914796,0.0169724900016844,30.04360562,508.14570291,0.509914796,13.097392618,6,0
sc,Jena_1,Edinburgh,EB,330382.135640826,672196.438535097,2004,grass,improved pasture,EB_92,EB_2004_92,0.6,0.1,425.5897101,4.73429398,0.0111240799945271,42.55897101,550.70467392,0.473429398,13.570822016,7,0
sc,Jena_1,Edinburgh,EB,330375.464477128,672188.986292607,2004,grass,improved pasture,EB_93,EB_2004_93,0.05,0.05,779.1824256,36.2,0.0464589533986533,38.95912128,38.95912128,1.81,1.81,1,0
sc,Jena_1,Edinburgh,EB,330375.464477128,672188.986292607,2004,grass,improved pasture,EB_93,EB_2004_93,0.1,0.05,1236.3969838,38.41010652,0.0310661599981816,61.81984919,100.77897047,1.920505326,3.730505326,2,0
sc,Jena_1,Edinburgh,EB,330375.464477128,672188.986292607,2004,grass,improved pasture,EB_93,EB_2004_93,0.2,0.1,1165.140145,27.87138733,0.0239210600111972,116.5140145,217.29298497,2.787138733,6.517644059,3,0
sc,Jena_1,Edinburgh,EB,330375.464477128,672188.986292607,2004,grass,improved pasture,EB_93,EB_2004_93,0.3,0.1,1448.687187,30.96984635,0.0213778699969961,144.8687187,362.16170367,3.096984635,9.614628694,4,0
sc,Jena_1,Edinburgh,EB,330375.464477128,672188.986292607,2004,grass,improved pasture,EB_93,EB_2004_93,0.4,0.1,1256.986778,18.69575514,0.0148734700055851,125.6986778,487.86038147,1.869575514,11.484204208,5,0
sc,Jena_1,Edinburgh,EB,330375.464477128,672188.986292607,2004,grass,improved pasture,EB_93,EB_2004_93,0.5,0.1,1464.331394,14.99552957,0.0102405299998642,146.4331394,634.29352087,1.499552957,12.983757165,6,0
sc,Jena_1,Edinburgh,EB,330375.464477128,672188.986292607,2004,grass,improved pasture,EB_93,EB_2004_93,0.6,0.1,1395.698745,10.84636574,0.0077712799978193,139.5698745,773.86339537,1.084636574,14.068393739,7,0
sc,Jena_1,Edinburgh,EB,330368.632870866,672181.670379129,2004,grass,improved pasture,EB_94,EB_2004_94,0.05,0.05,,,,,,,,1,0
sc,Jena_1,Edinburgh,EB,330368.632870866,672181.670379129,2004,grass,improved pasture,EB_94,EB_2004_94,0.1,0.05,1192.7496368,34.3212094,0.0287748646833208,59.63748184,,1.71606047,,2,0
sc,Jena_1,Edinburgh,EB,330368.632870866,672181.670379129,2004,grass,improved pasture,EB_94,EB_2004_94,0.2,0.1,1365.297163,32.58801688,0.0238688087569109,136.5297163,,3.258801688,,3,0
sc,Jena_1,Edinburgh,EB,330368.632870866,672181.670379129,2004,grass,improved pasture,EB_94,EB_2004_94,0.3,0.1,1442.703936,34.67026171,0.0240314459847706,144.2703936,,3.467026171,,4,0
sc,Jena_1,Edinburgh,EB,330368.632870866,672181.670379129,2004,grass,improved pasture,EB_94,EB_2004_94,0.4,0.1,1543.87172,16.02400793,0.010379105804205,154.387172,,1.602400793,,5,0
sc,Jena_1,Edinburgh,EB,330368.632870866,672181.670379129,2004,grass,improved pasture,EB_94,EB_2004_94,0.5,0.1,1178.053229,6.18184268,0.00524750709715172,117.8053229,,0.618184268,,6,0
sc,Jena_1,Edinburgh,EB,330368.632870866,672181.670379129,2004,grass,improved pasture,EB_94,EB_2004_94,0.6,0.1,1212.460668,6.69394769,0.00552096069313483,121.2460668,,0.669394769,,7,0
sc,Jena_1,Edinburgh,EB,330362.440335309,672173.80918785,2004,grass,improved pasture,EB_95,EB_2004_95,0.05,0.05,,,,,,,,1,0
sc,Jena_1,Edinburgh,EB,330362.440335309,672173.80918785,2004,grass,improved pasture,EB_95,EB_2004_95,0.1,0.05,1228.6253456,33.78007098,0.0274942000024454,61.43126728,,1.689003549,,2,0
sc,Jena_1,Edinburgh,EB,330362.440335309,672173.80918785,2004,grass,improved pasture,EB_95,EB_2004_95,0.2,0.1,1287.686431,31.73460717,0.0246446700112817,128.7686431,,3.173460717,,3,0
sc,Jena_1,Edinburgh,EB,330362.440335309,672173.80918785,2004,grass,improved pasture,EB_95,EB_2004_95,0.3,0.1,1501.810203,33.41922678,0.0222526300016088,150.1810203,,3.341922678,,4,0
sc,Jena_1,Edinburgh,EB,330362.440335309,672173.80918785,2004,grass,improved pasture,EB_95,EB_2004_95,0.4,0.1,1156.998429,6.95823483,0.00601403999832052,115.6998429,,0.695823483,,5,0
sc,Jena_1,Edinburgh,EB,330362.440335309,672173.80918785,2004,grass,improved pasture,EB_95,EB_2004_95,0.5,0.1,1554.075311,7.49270992,0.00482133000052531,155.4075311,,0.749270992,,6,0
sc,Jena_1,Edinburgh,EB,330362.440335309,672173.80918785,2004,grass,improved pasture,EB_95,EB_2004_95,0.6,0.1,795.3312842,4.61369292,0.00580097000037007,79.53312842,,0.461369292,,7,0
sc,Jena_1,Edinburgh,EB,330406.776596278,672241.147263689,2004,grass,improved pasture,EB_96,EB_2004_96,0.05,0.05,839.7246696,47.4,0.0564470733277121,41.98623348,41.98623348,2.37,2.37,1,0
sc,Jena_1,Edinburgh,EB,330406.776596278,672241.147263689,2004,grass,improved pasture,EB_96,EB_2004_96,0.1,0.05,1088.8207066,32.87704786,0.0301950979263274,54.44103533,96.42726881,1.643852393,4.013852393,2,0
sc,Jena_1,Edinburgh,EB,330406.776596278,672241.147263689,2004,grass,improved pasture,EB_96,EB_2004_96,0.2,0.1,1443.302118,38.64065322,0.0267723941772806,144.3302118,240.75748061,3.864065322,7.877917715,3,0
sc,Jena_1,Edinburgh,EB,330406.776596278,672241.147263689,2004,grass,improved pasture,EB_96,EB_2004_96,0.3,0.1,1334.406549,29.16972457,0.0218596982994873,133.4406549,374.19813551,2.916972457,10.794890172,4,0
sc,Jena_1,Edinburgh,EB,330406.776596278,672241.147263689,2004,grass,improved pasture,EB_96,EB_2004_96,0.4,0.1,1459.326079,14.86259375,0.0101845598210542,145.9326079,520.13074341,1.486259375,12.281149547,5,0
sc,Jena_1,Edinburgh,EB,330406.776596278,672241.147263689,2004,grass,improved pasture,EB_96,EB_2004_96,0.5,0.1,1674.717574,9.68738724,0.00578449010770338,167.4717574,687.60250081,0.968738724,13.249888271,6,0
sc,Jena_1,Edinburgh,EB,330406.776596278,672241.147263689,2004,grass,improved pasture,EB_96,EB_2004_96,0.6,0.1,1388.043151,13.08030861,0.0094235604999574,138.8043151,826.40681591,1.308030861,14.557919132,7,0
sc,Jena_1,Edinburgh,EB,330392.482016612,672240.205695039,2004,grass,improved pasture,EB_97,EB_2004_97,0.05,0.05,941.6403336,50.8,0.0539484112854276,47.08201668,47.08201668,2.54,2.54,1,0
sc,Jena_1,Edinburgh,EB,330392.482016612,672240.205695039,2004,grass,improved pasture,EB_97,EB_2004_97,0.1,0.05,1340.550727,37.57267052,0.0280277872095772,67.02753635,114.10955303,1.878633526,4.418633526,2,0
sc,Jena_1,Edinburgh,EB,330392.482016612,672240.205695039,2004,grass,improved pasture,EB_97,EB_2004_97,0.2,0.1,1314.596038,34.40209581,0.0261693286877227,131.4596038,245.56915683,3.440209581,7.858843107,3,0
sc,Jena_1,Edinburgh,EB,330392.482016612,672240.205695039,2004,grass,improved pasture,EB_97,EB_2004_97,0.3,0.1,1413.163222,30.09861275,0.0212987518224558,141.3163222,386.88547903,3.009861275,10.868704382,4,0
sc,Jena_1,Edinburgh,EB,330392.482016612,672240.205695039,2004,grass,improved pasture,EB_97,EB_2004_97,0.4,0.1,1571.304462,10.87102507,0.00691847145661577,157.1304462,544.01592523,1.087102507,11.955806889,5,0
sc,Jena_1,Edinburgh,EB,330392.482016612,672240.205695039,2004,grass,improved pasture,EB_97,EB_2004_97,0.5,0.1,,,,,,,,6,0
sc,Jena_1,Edinburgh,EB,330392.482016612,672240.205695039,2004,grass,improved pasture,EB_97,EB_2004_97,0.6,0.1,1385.778757,10.20497813,0.00736407458871157,138.5778757,,1.020497813,,7,0
sc,Jena_1,Edinburgh,EB,330374.992518031,672281.447782347,2004,grass,improved pasture,EB_98,EB_2004_98,0.05,0.05,844.199491,48.6,0.0575693310859862,42.20997455,42.20997455,2.43,2.43,1,0
sc,Jena_1,Edinburgh,EB,330374.992518031,672281.447782347,2004,grass,improved pasture,EB_98,EB_2004_98,0.1,0.05,1170.4363738,37.4413764,0.0319892454114707,58.52181869,100.73179324,1.87206882,4.30206882,2,0
sc,Jena_1,Edinburgh,EB,330374.992518031,672281.447782347,2004,grass,improved pasture,EB_98,EB_2004_98,0.2,0.1,1166.916258,34.45040769,0.0295226049460012,116.6916258,217.42341904,3.445040769,7.747109589,3,0
